,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,User_Score_num,Rating_Years
8349,Digimon Story: Cyber Sleuth,PSV,2015.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.0015366808520359244,0.0,0.17,0.0,0.0,8.8,21.32365264622947,Media Vision,T,8.8,13.0
8350,Gallop Racer 2001,PS2,2001.0,Sports,Tecmo Koei,0.05,0.04,0.005544040609250425,0.01,0.17,71.0,11.0,9.1,56.0,Tecmo,E,9.1,6.0
8351,Hellboy: The Science of Evil,PS3,2008.0,Action,Konami Digital Entertainment,0.13,0.02,0.0,0.02,0.17,47.0,23.0,6.1,10.0,Krome Studios,T,6.1,13.0
8353,MotoGP 09/10,X360,2010.0,Racing,Capcom,0.07,0.09,0.0,0.02,0.17,69.0,41.0,5.7,41.0,Monumental Games,E,5.7,6.0
8354,Bratz Kidz,Wii,2008.0,Misc,Game Factory,0.16,0.0,0.0,0.01,0.17,0.0,0.0,tbd,0.0,EKO Software,E,,6.0
8356,Catwoman,PS2,2004.0,Action,Electronic Arts,0.08,0.06,0.0,0.02,0.17,46.0,35.0,6.9,13.0,Argonaut Games,T,6.9,13.0
8357,Garfield: Lasagna World Tour,PS2,2007.0,Action,Blast! Entertainment Ltd,0.08,0.06,0.0,0.02,0.17,0.0,0.0,tbd,0.0,EKO Software,E,,6.0
8360,Monsters vs. Aliens,X360,2009.0,Action,Activision,0.12,0.03,0.0,0.01,0.17,63.0,31.0,6.6,7.0,Beenox,E10+,6.6,10.0
8361,Beat Down: Fists of Vengeance,PS2,2005.0,Action,Capcom,0.04,0.03,0.00852276264361953,0.01,0.17,48.0,33.0,8.1,12.0,Cavia Inc.,M,8.1,17.0
8362,World Destruction League: Thunder Tanks,PS,2000.0,Action,3DO,0.09,0.06,0.0,0.01,0.17,35.0,4.0,1.2,6.0,3DO,T,7.060079207920792,13.0
8363,Terminator 3: The Redemption,PS2,2004.0,Shooter,Atari,0.08,0.06,0.0,0.02,0.17,68.0,29.0,8,11.0,Paradigm Entertainment,T,8.0,13.0
8366,Anarchy Reigns,X360,2012.0,Action,Sega,0.12,0.02,0.002538370905903362,0.01,0.17,73.0,38.0,7.9,22.591541505491755,PlatinumGames,M,7.9,17.0
8367,SSX On Tour,GC,2005.0,Sports,Electronic Arts,0.13,0.03,0.0,0.0,0.17,80.0,27.0,7.5,14.0,EA Canada,E,7.5,6.0
8368,Bladestorm: Nightmare,PS4,2015.0,Action,Tecmo Koei,0.08,0.04,0.0034996871845748984,0.02,0.17,58.0,33.0,6.5,21.0,Omega Force,T,6.5,13.0
8369,Fairytale Fights,X360,2009.0,Action,Playlogic Game Factory,0.14,0.02,0.0,0.01,0.17,51.0,47.0,6.2,12.0,"Playlogic, The Game Factory",M,6.2,17.0
8370,LEGO Marvel Super Heroes,PC,2013.0,Action,Warner Bros. Interactive Entertainment,0.04,0.12,0.0,0.01,0.17,78.0,7.0,8.1,24.944328587191873,TT Games,E10+,8.1,10.0
8373,James Bond 007: Everything or Nothing,GBA,2003.0,Shooter,Electronic Arts,0.12,0.04,0.0,0.0,0.17,73.0,17.0,8.3,11.0,Griptonite Games,T,8.3,13.0
8375,Shrek Extra Large,GC,2002.0,Platform,TDK Mediactive,0.13,0.03,0.0,0.0,0.17,36.0,6.0,5.6,23.0,Digital Illusions,T,5.6,13.0
8377,World Tour Soccer 2006,PS2,2004.0,Sports,Sony Computer Entertainment,0.08,0.06,0.0,0.02,0.17,56.0,20.0,6,7.0,SCEE London Studio,E,6.0,6.0
8378,Gunvalkyrie,XB,2002.0,Shooter,Infogrames,0.13,0.04,0.0,0.01,0.17,73.0,28.0,7.3,10.0,Smilebit,T,7.3,13.0
8381,Jillian Michaels Fitness Ultimatum 2011,Wii,2010.0,Sports,D3Publisher,0.16,0.0,0.0,0.01,0.17,0.0,0.0,tbd,0.0,D3Publisher,E,,6.0
8383,State of Emergency,XB,2003.0,Action,Take-Two Interactive,0.13,0.04,0.0,0.01,0.17,67.0,21.0,6.3,11.0,VIS Entertainment,M,6.3,17.0
8386,Disney Golf,PS2,2002.0,Sports,Electronic Arts,0.07,0.06,0.002538370905903362,0.02,0.17,72.0,10.0,8.3,7.0,T&E Soft,E,8.3,6.0
8388,Fuzion Frenzy 2,X360,2007.0,Misc,Microsoft Game Studios,0.14,0.01,0.0,0.01,0.17,49.0,47.0,5.2,31.0,Hudson Soft,E10+,5.2,10.0
8389,Demon Gaze,PSV,2013.0,Role-Playing,Nippon Ichi Software,0.04,0.02,0.00852276264361953,0.02,0.17,70.0,38.0,7.4,26.836533923603234,Experience Inc.,T,7.4,13.0
8390,Clock Tower II: The Struggle Within,PS,1998.0,Adventure,Human Entertainment,0.02,0.01,0.00852276264361953,0.01,0.17,49.0,5.0,5.7,7.0,Human Entertainment,M,5.7,17.0
8392,My French Coach,DS,2007.0,Misc,Ubisoft,0.14,0.01,0.0,0.01,0.17,0.0,0.0,tbd,0.0,Ubisoft,E,,6.0
8394,CSI: Fatal Conspiracy,X360,2010.0,Adventure,Ubisoft,0.11,0.04,0.0,0.01,0.17,42.0,9.0,4.8,4.0,Telltale Games,M,4.8,17.0
8395,Mega Man Network Transmission,GC,2003.0,Platform,Capcom,0.13,0.03,0.0,0.0,0.17,65.0,28.0,7.6,13.0,Arika,E,7.6,6.0
8398,Fairytale Fights,PS3,2009.0,Action,Playlogic Game Factory,0.11,0.03,0.0,0.02,0.17,53.0,34.0,6,22.0,"Playlogic, The Game Factory",M,6.0,17.0
8399,How to Train Your Dragon 2,X360,2014.0,Adventure,Little Orbit,0.05,0.1,0.0,0.01,0.17,0.0,0.0,2.9,7.0,Torus Games,E10+,7.177044368199195,10.0
8402,RC Revenge Pro,PS2,2000.0,Racing,Acclaim Entertainment,0.08,0.06,0.0,0.02,0.17,49.0,13.0,7.6,7.0,Acclaim,E,7.6,6.0
8403,G-Force,X360,2009.0,Action,Disney Interactive Studios,0.11,0.05,0.0,0.01,0.17,68.0,33.0,7,9.0,Eurocom Entertainment Software,E10+,7.0,10.0
8404,Surf's Up,Wii,2007.0,Sports,Ubisoft,0.15,0.0,0.0,0.01,0.17,64.0,9.0,tbd,0.0,Ubisoft Montreal,E10+,,10.0
8406,Backyard Wrestling: Don't Try This at Home,XB,2003.0,Fighting,Eidos Interactive,0.13,0.04,0.0,0.01,0.17,50.0,15.0,5,7.0,Paradox Development,M,5.0,17.0
8407,Gauntlet: Dark Legacy,XB,2002.0,Action,Midway Games,0.13,0.04,0.0,0.01,0.17,54.0,9.0,8.9,10.0,Midway,T,8.9,13.0
8409,Time and Eternity,PS3,2012.0,Role-Playing,Nippon Ichi Software,0.06,0.03,0.005544040609250425,0.02,0.17,42.0,40.0,5,78.0,"Image Epoch, Imageepoch",T,5.0,13.0
8410,Lost Kingdoms,GC,2002.0,Role-Playing,Activision,0.1,0.02,0.0034996871845748984,0.0,0.17,72.0,22.0,8,15.0,From Software,T,8.0,13.0
8411,Brunswick Cosmic Bowling,Wii,2010.0,Sports,GameMill Entertainment,0.16,0.0,0.0,0.01,0.17,0.0,0.0,tbd,0.0,CokeM Interactive,E,,6.0
8412,Pursuit Force: Extreme Justice,PSP,2007.0,Action,Sony Computer Entertainment,0.07,0.06,0.0,0.03,0.17,73.0,44.0,7.6,11.0,Bigbig Studios,T,7.6,13.0
8413,Disney Sing It: Family Hits,PS3,2010.0,Misc,Disney Interactive Studios,0.11,0.03,0.0,0.02,0.17,72.0,4.0,tbd,0.0,Disney Interactive Studios,E,,6.0
8415,The Cursed Crusade,PS3,2011.0,Action,DTP Entertainment,0.07,0.06,0.0011442376743379015,0.03,0.17,45.0,17.0,5,26.0,Kylotonn,M,5.0,17.0
8416,Ridge Racer Unbounded,PS3,2012.0,Racing,Namco Bandai Games,0.05,0.09,0.0,0.03,0.17,72.0,20.0,6,29.0,Bugbear,T,6.0,13.0
8417,Wolfenstein 3D,GBA,2002.0,Shooter,BAM! Entertainment,0.12,0.04,0.0,0.0,0.17,57.0,9.0,6,7.0,Stalker Entertainment,M,6.0,17.0
8419,NHL 07,PSP,2006.0,Sports,Electronic Arts,0.13,0.02,0.0,0.02,0.17,76.0,7.0,6.6,23.0,EA Sports,E10+,6.6,10.0
8421,Dementium: The Ward,DS,2007.0,Shooter,SouthPeak Games,0.15,0.01,0.0,0.01,0.17,72.0,48.0,7.9,37.0,Renegade Kid,M,7.9,17.0
8422,Mobile Suit Gundam: Extreme VS Force,PSV,2015.0,Action,Namco Bandai Games,0.0,0.0,0.0015366808520359244,0.0,0.17,57.0,25.0,7.3,15.0,Bandai Namco Games,E10+,7.3,10.0
8424,Learning to Spell,DS,2010.0,Misc,505 Games,0.16,0.0,0.0,0.01,0.17,0.0,0.0,tbd,0.0,505 Games,E,,6.0
8425,TRON: Evolution,DS,2010.0,Action,Disney Interactive Studios,0.11,0.04,0.0,0.01,0.17,58.0,5.0,tbd,0.0,n-Space,E10+,,10.0
8426,Sudoku Gridmaster,DS,2006.0,Puzzle,Nintendo,0.13,0.02,0.0,0.01,0.17,62.0,14.0,tbd,0.0,AI,E,,6.0
8427,NASCAR '14,X360,2014.0,Racing,Deep Silver,0.15,0.0,0.0,0.02,0.17,65.0,4.0,5.1,14.0,Deep Silver,E,5.1,6.0
8429,Bakugan Battle Brawlers: Defenders of the Core,PS3,2010.0,Action,Activision,0.14,0.01,0.0,0.02,0.17,50.0,7.0,tbd,0.0,Now Production,E10+,,10.0
8430,Green Lantern: Rise of the Manhunters,PS3,2011.0,Action,Warner Bros. Interactive Entertainment,0.09,0.05,0.0,0.02,0.17,61.0,12.0,6.7,17.0,Double Helix Games,T,6.7,13.0
8432,25 to Life,XB,2006.0,Shooter,Eidos Interactive,0.12,0.04,0.0,0.01,0.17,41.0,20.0,7.2,13.0,"Ritual Entertainment, Avalanche Software",M,7.2,17.0
8433,Squeeballs Party,DS,2009.0,Puzzle,Performance Designed Products,0.15,0.0,0.0,0.01,0.17,0.0,0.0,tbd,0.0,Eiconic Games,E10+,,10.0
8434,Naval Assault: The Killing Tide,X360,2010.0,Simulation,505 Games,0.08,0.07,0.0,0.02,0.17,40.0,11.0,4.2,5.0,Artech Studios,T,4.2,13.0
8435,NASCAR '15,X360,2015.0,Sports,Deep Silver,0.15,0.0,0.0,0.02,0.17,0.0,0.0,3.8,6.0,DMi Games,E,3.8,6.0
8436,NCAA Basketball 09,PS3,2008.0,Sports,Electronic Arts,0.15,0.0,0.0,0.01,0.17,68.0,17.0,tbd,0.0,EA Canada,E,,6.0
8437,Sega Superstars,PS2,2004.0,Misc,Sega,0.08,0.06,0.0,0.02,0.17,72.0,28.0,7,5.0,Sonic Team,T,7.0,13.0
8438,MLB 11: The Show,PSP,2011.0,Sports,Sony Computer Entertainment,0.15,0.0,0.0,0.02,0.17,77.0,9.0,6,5.0,SCEA San Diego Studios,E,6.0,6.0
8439,Bomberman Land,Wii,2007.0,Misc,Rising Star Games,0.11,0.01,0.0034996871845748984,0.01,0.17,57.0,23.0,8,10.0,Racjin,E,8.0,6.0
8441,Midway Arcade Treasures,GC,2003.0,Misc,Midway Games,0.13,0.03,0.0,0.0,0.17,72.0,11.0,8.2,5.0,Midway,T,8.2,13.0
8442,Leisure Suit Larry: Magna Cum Laude,XB,2004.0,Adventure,Vivendi Games,0.12,0.04,0.0,0.01,0.17,62.0,49.0,6.4,13.0,High Voltage Software,M,6.4,17.0
8444,Pac-Man World 3,DS,2005.0,Platform,Namco Bandai Games,0.15,0.0,0.0,0.01,0.17,44.0,8.0,tbd,0.0,"Blitz Games, Human Soft",E,,6.0
8445,Shawn Johnson Gymnastics,Wii,2010.0,Sports,Zoo Games,0.16,0.0,0.0,0.01,0.17,0.0,0.0,tbd,0.0,Zoo Games,E,,6.0
8446,NBA 09: The Inside,PS2,2008.0,Sports,Sony Computer Entertainment,0.08,0.06,0.0,0.02,0.17,0.0,0.0,tbd,0.0,SCEA San Diego Studios,E,,6.0
8447,One Piece: Pirate Warriors 3,PSV,2015.0,Action,Namco Bandai Games,0.0,0.03,0.00852276264361953,0.01,0.17,76.0,4.0,6.3,17.0,Omega Force,T,6.3,13.0
8452,ZhuZhu Puppies,DS,2011.0,Simulation,Activision,0.12,0.03,0.0,0.01,0.17,0.0,0.0,tbd,0.0,Activision,E,,6.0
8453,Cubivore: Survival of the Fittest,GC,2002.0,Adventure,Nintendo,0.01,0.0,0.0015366808520359244,0.0,0.17,71.0,12.0,8.5,21.0,Nintendo,E,8.5,6.0
8454,7th Dragon III Code: VFD,3DS,2015.0,Role-Playing,Sega,0.04,0.0,0.00852276264361953,0.0,0.17,77.0,26.0,8.2,38.0,Sega,T,8.2,13.0
8455,FlatOut,XB,2004.0,Racing,Empire Interactive,0.12,0.04,0.0,0.01,0.17,71.0,39.0,8.2,21.0,Bugbear,T,8.2,13.0
8456,Chaotic: Shadow Warriors,PS3,2009.0,Action,Activision,0.15,0.0,0.0,0.02,0.17,0.0,0.0,tbd,0.0,FUN Labs,E10+,,10.0
8461,Easy Piano,DS,2009.0,Misc,Game Life,0.04,0.11,0.0,0.02,0.16,52.0,4.0,tbd,0.0,Game Life,E,,6.0
8462,Blood Bowl,X360,2009.0,Sports,Focus Home Interactive,0.13,0.02,0.0,0.01,0.16,61.0,28.0,5.1,19.0,Cyanide,T,5.1,13.0
8463,Taz Wanted,PS2,2002.0,Platform,Atari,0.08,0.06,0.0,0.02,0.16,65.0,7.0,8.7,9.0,Blitz Games,E,8.7,6.0
8464,Far Cry: Primal,PC,2016.0,Action,Ubisoft,0.04,0.11,0.0,0.01,0.16,74.0,18.0,4.8,49.2197391187142,Ubisoft Montreal,M,4.8,17.0
8465,Sid Meier's Civilization IV,PC,2005.0,Strategy,Take-Two Interactive,0.02,0.12,0.0,0.03,0.16,94.0,50.0,8.3,75.34820579278302,Firaxis Games,E10+,8.3,10.0
8466,Zoo Keeper,DS,2004.0,Puzzle,Ignition Entertainment,0.1,0.01,0.005544040609250425,0.01,0.16,74.0,40.0,7.5,13.0,"Buddiez, Inc.",E,7.5,6.0
8469,Chuck E. Cheese's Party Games,Wii,2010.0,Misc,UFO Interactive,0.15,0.0,0.0,0.01,0.16,0.0,0.0,tbd,0.0,UFO Interactive,E,,6.0
8470,Pursuit Force,PSP,2005.0,Racing,Sony Computer Entertainment,0.14,0.01,0.0,0.01,0.16,75.0,59.0,7.8,26.0,Bigbig Studios,T,7.8,13.0
8472,Star Wars: Super Bombad Racing,PS2,2001.0,Racing,LucasArts,0.08,0.06,0.0,0.02,0.16,71.0,21.0,4.9,8.0,Lucas Learning,E,4.9,6.0
8473,TransFormers Animated: The Game,DS,2008.0,Action,Activision,0.15,0.0,0.0,0.01,0.16,69.0,15.0,tbd,0.0,Artificial Mind and Movement,E,,6.0
8476,Driver: San Francisco,Wii,2011.0,Racing,Ubisoft,0.06,0.09,0.0,0.02,0.16,64.0,7.0,6.2,10.0,Ubisoft Reflections,T,6.2,13.0
8477,Alien Resurrection,PS,2000.0,Shooter,Fox Interactive,0.09,0.06,0.0,0.01,0.16,61.0,12.0,7.5,15.0,Argonaut Games,M,7.5,17.0
8478,World Tour Soccer 2005,PS2,2004.0,Sports,Sony Computer Entertainment,0.08,0.06,0.0,0.02,0.16,68.0,28.0,9,6.0,SCEE London Studio,E,9.0,6.0
8479,Disney Friends,DS,2007.0,Simulation,Disney Interactive Studios,0.12,0.03,0.0,0.01,0.16,0.0,0.0,7.3,4.0,"Amaze Entertainment, Walt Disney Japan",E,7.3,6.0
8480,ESPN College Hoops,PS2,2003.0,Sports,Sega,0.08,0.06,0.0,0.02,0.16,83.0,14.0,8.5,8.0,Visual Concepts,E,8.5,6.0
8481,Dengeki Bunko Fighting Climax,PS3,2014.0,Fighting,Sega,0.05,0.0,0.00852276264361953,0.01,0.16,66.0,13.0,8.2,29.0,"Sega, French-Bread",T,8.2,13.0
8482,F1 Championship Season 2000,PS2,2000.0,Racing,Electronic Arts,0.06,0.05,0.0034996871845748984,0.02,0.16,71.0,11.0,tbd,0.0,EA Sports,E,,6.0
8483,Leisure Suit Larry: Box Office Bust,X360,2009.0,Adventure,Codemasters,0.14,0.01,0.0,0.01,0.16,25.0,27.0,2.5,41.0,Team 17,M,7.177044368199195,17.0
8485,Robotech: Battlecry,GC,2002.0,Shooter,TDK Mediactive,0.13,0.03,0.0,0.0,0.16,74.0,11.0,8.4,5.0,Vicious Cycle,T,8.4,13.0
8488,Clash of the Titans,X360,2010.0,Action,Namco Bandai Games,0.08,0.06,0.0,0.02,0.16,42.0,31.0,4.1,17.0,Game Republic,T,4.1,13.0
8489,Pro Evolution Soccer 2014,PSP,2013.0,Action,Konami Digital Entertainment,0.0,0.02,0.0015366808520359244,0.0,0.16,0.0,0.0,0,0.0,Konami,E,7.060079207920792,6.0
8491,Kya: Dark Lineage,PS2,2003.0,Adventure,Atari,0.08,0.06,0.0,0.02,0.16,69.0,25.0,8.9,28.0,Eden Studios,T,8.9,13.0
8492,Mirror's Edge Catalyst,XOne,2016.0,Platform,Electronic Arts,0.09,0.06,0.0,0.01,0.16,72.0,46.0,4.4,36.60701160251839,EA DICE,T,4.4,13.0
8493,Curious George,GBA,2006.0,Action,Namco Bandai Games,0.12,0.04,0.0,0.0,0.16,65.0,5.0,tbd,0.0,Torus Games,E,,6.0
8494,Stronghold 3,PC,2011.0,Strategy,unknow,0.06,0.1,0.0,0.0,0.16,47.0,29.0,3,49.2197391187142,FireFly Studios,T,7.177044368199195,13.0
8495,Lethal Skies II,PS2,2003.0,Simulation,Sammy Corporation,0.08,0.06,0.0,0.02,0.16,73.0,26.0,tbd,0.0,"Asmik Ace Entertainment, Inc",T,,13.0
8496,F1 2011,3DS,2011.0,Racing,Codemasters,0.07,0.08,0.0,0.02,0.16,59.0,15.0,6.8,13.0,Codemasters,E,6.8,6.0
8498,Guilty Gear Judgment,PSP,2006.0,Fighting,Majesco Entertainment,0.13,0.0,0.002538370905903362,0.01,0.16,77.0,17.0,6.6,8.0,Arc System Works,T,6.6,13.0
8500,NCAA Football 09 All-Play,Wii,2008.0,Sports,Electronic Arts,0.15,0.0,0.0,0.01,0.16,49.0,5.0,5.8,32.0,EA Canada,E,5.8,6.0
8501,Splatterhouse,PS3,2006.9186355698087,Action,Namco Bandai Games,0.13,0.02,0.0,0.02,0.16,59.0,49.0,7.7,67.0,"Namco Bandai Games America, Namco Bandai Games",M,7.7,17.0
8503,Doctor Lautrec and the Forgotten Knights,3DS,2011.0,Adventure,Konami Digital Entertainment,0.07,0.05,0.0034996871845748984,0.01,0.16,53.0,19.0,6.1,8.0,WinkySoft,E10+,6.1,10.0
8507,Disney's American Dragon Jake Long: Attack of the Dark Dragon,DS,2006.0,Action,Disney Interactive Studios,0.15,0.0,0.0,0.01,0.16,0.0,0.0,tbd,0.0,WayForward,E,,6.0
8508,Midway Arcade Treasures 2,GC,2004.0,Misc,Midway Games,0.13,0.03,0.0,0.0,0.16,74.0,21.0,tbd,0.0,Backbone Entertainment,M,,17.0
8509,Hot Wheels World Race,GC,2003.0,Racing,THQ,0.13,0.03,0.0,0.0,0.16,59.0,5.0,7,5.0,Climax Group,E,7.0,6.0
8511,Monster Jam,Wii,2007.0,Racing,Activision,0.15,0.0,0.0,0.01,0.16,0.0,0.0,7.8,8.0,Activision,E,7.8,6.0
8513,Castlevania Judgment,Wii,2008.0,Fighting,Konami Digital Entertainment,0.12,0.02,0.0011442376743379015,0.01,0.16,49.0,33.0,5.9,56.0,Eighting,T,5.9,13.0
8516,Dancing With The Stars,PS2,2007.0,Misc,Activision,0.08,0.06,0.0,0.02,0.16,0.0,0.0,tbd,0.0,Zoe Mode,E10+,,10.0
8517,Apache: Air Assault,X360,2010.0,Simulation,Activision,0.12,0.03,0.0,0.01,0.16,70.0,26.0,6.4,31.0,Gaijin Entertainment,T,6.4,13.0
8518,Aliens: Infestation,DS,2011.0,Action,Sega,0.09,0.05,0.0,0.02,0.16,76.0,43.0,8.2,29.0,"Gearbox Software, WayForward",T,8.2,13.0
8519,Return to PopoloCrois: A Story of Seasons Fairytale,3DS,2015.0,Simulation,Marvelous Entertainment,0.05,0.0,0.00852276264361953,0.01,0.16,72.0,28.0,6.8,15.0,Marvelous Inc.,E10+,6.8,10.0
8520,Angry Birds Trilogy,PS3,2012.0,Action,Activision,0.12,0.02,0.0,0.03,0.16,66.0,8.0,3.7,20.0,"Rovio Mobile, Rovio Entertainment",E,3.7,6.0
8523,Crash Tag Team Racing,GC,2005.0,Racing,Vivendi Games,0.12,0.03,0.0,0.0,0.16,66.0,14.0,7.3,11.0,Radical Entertainment,E10+,7.3,10.0
8524,El Shaddai: Ascension of the Metatron,X360,2011.0,Action,Ignition Entertainment,0.07,0.05,0.0034996871845748984,0.01,0.16,75.0,44.0,7,47.0,Ignition Entertainment,T,7.0,13.0
8525,NPPL: Championship Paintball 2009,PS3,2008.0,Shooter,Activision Value,0.15,0.0,0.0,0.01,0.16,45.0,9.0,7.4,10.0,FUN Labs,E10+,7.4,10.0
8526,True Swing Golf,DS,2005.0,Sports,Nintendo,0.11,0.0,0.0034996871845748984,0.01,0.16,66.0,32.0,7.7,11.0,T&E Soft,E,7.7,6.0
8527,TimeSplitters: Future Perfect,XB,2005.0,Shooter,Electronic Arts,0.12,0.03,0.0,0.01,0.16,83.0,54.0,8.9,35.0,Free Radical Design,M,8.9,17.0
8529,Zoo Hospital,Wii,2008.0,Simulation,Majesco Entertainment,0.14,0.01,0.0,0.01,0.16,61.0,4.0,tbd,0.0,Torus Games,E,,6.0
8530,Family Feud Decades,Wii,2010.0,Misc,Ubisoft,0.15,0.0,0.0,0.01,0.16,0.0,0.0,tbd,0.0,Ludia,E10+,,10.0
8531,Midway Arcade Treasures 3,PS2,2005.0,Misc,Midway Games,0.08,0.06,0.0,0.02,0.16,67.0,23.0,tbd,0.0,Digital Eclipse,E,,6.0
8532,Goosebumps HorrorLand,Wii,2008.0,Adventure,Scholastic Inc.,0.15,0.0,0.0,0.01,0.16,37.0,4.0,3.5,8.0,SScholastic Media,E10+,7.260483808095362,10.0
8534,Thrillville: Off the Rails,X360,2007.0,Strategy,LucasArts,0.13,0.02,0.0,0.01,0.16,73.0,24.0,2.8,34.0,Frontier Developments,E10+,7.177044368199195,10.0
8537,Fatal Frame II: Crimson Butterfly,PS2,2003.0,Action,Ubisoft,0.08,0.06,0.0,0.02,0.16,81.0,40.0,9.2,22.591541505491755,Tecmo,M,9.2,17.0
8538,Murdered: Soul Suspect,XOne,2014.0,Action,Square Enix,0.08,0.07,0.0,0.01,0.16,51.0,17.0,7,26.836533923603234,Airtight Games,M,7.0,17.0
8539,Shadow Man: 2econd Coming,PS2,2002.0,Adventure,Acclaim Entertainment,0.08,0.06,0.0,0.02,0.16,68.0,24.0,7.6,8.0,Acclaim,M,7.6,17.0
8541,Dynasty Warriors 4,XB,2003.0,Action,Tecmo Koei,0.12,0.03,0.0,0.01,0.16,75.0,18.0,8.8,18.0,Omega Force,T,8.8,13.0
8542,Warriors Orochi 3,X360,2011.0,Action,Ubisoft Annecy,0.09,0.03,0.0034996871845748984,0.01,0.16,71.0,9.0,8.1,19.0,Omega Force,T,8.1,13.0
8543,Wakeboarding Unleashed Featuring Shaun Murray,PS2,2003.0,Sports,Activision,0.08,0.06,0.0,0.02,0.16,83.0,23.0,9,12.0,Shaba Games,E,9.0,6.0
8544,The Incredibles: Rise of the Underminer,GC,2005.0,Action,THQ,0.12,0.03,0.0,0.0,0.16,67.0,7.0,6.6,7.0,Heavy Iron Studios,E10+,6.6,10.0
8545,Beowulf: The Game,PS3,2007.0,Action,Ubisoft,0.14,0.01,0.0,0.01,0.16,51.0,18.0,5.2,17.0,Ubisoft,M,5.2,17.0
8546,Dewy's Adventure,Wii,2007.0,Platform,Konami Digital Entertainment,0.14,0.0,0.0011442376743379015,0.01,0.16,67.0,29.0,6.3,15.0,Konami,E,6.3,6.0
8548,Alone in the Dark: The New Nightmare,PS,2006.9186355698087,Adventure,Infogrames,0.09,0.06,0.0,0.01,0.16,77.0,15.0,8.1,40.0,Darkworks,M,8.1,17.0
8549,The BIGS,PS3,2007.0,Sports,Take-Two Interactive,0.15,0.0,0.0,0.01,0.16,77.0,19.0,7.2,12.0,Blue Castle Games,E,7.2,6.0
8550,Fracture,PS3,2008.0,Shooter,LucasArts,0.11,0.04,0.0,0.02,0.16,62.0,40.0,5.8,18.0,Day 1 Studios,T,5.8,13.0
8551,Flushed Away,GC,2006.0,Platform,D3Publisher,0.12,0.03,0.0,0.0,0.16,47.0,4.0,tbd,0.0,Monkey Bar Games,E,,6.0
8552,NBA Live 08,Wii,2007.0,Sports,Electronic Arts,0.14,0.0,0.0,0.01,0.16,52.0,11.0,7.1,21.0,EA Canada,E,7.1,6.0
8554,Hyperdimension Neptunia Victory,PS3,2012.0,Role-Playing,Compile Heart,0.05,0.03,0.005544040609250425,0.02,0.16,55.0,19.0,7.8,21.32365264622947,"Idea Factory, Compile Heart",T,7.8,13.0
8556,Silent Scope 3,PS2,2002.0,Shooter,Konami Digital Entertainment,0.08,0.06,0.0,0.02,0.16,61.0,12.0,tbd,0.0,KCET,M,,17.0
8557,NASCAR Heat 2002,GBA,2002.0,Racing,Infogrames,0.12,0.04,0.0,0.0,0.16,52.0,4.0,tbd,0.0,Crawfish Interactive,E,,6.0
8558,Marble Saga: Kororinpa,Wii,2009.0,Puzzle,Konami Digital Entertainment,0.09,0.05,0.0,0.01,0.16,74.0,16.0,7.3,6.0,Hudson Entertainment,E,7.3,6.0
8559,Namco Classic Fighter Collection,PS2,2008.0,Fighting,Namco Bandai Games,0.08,0.06,0.0,0.02,0.16,0.0,0.0,tbd,0.0,Namco Bandai Games America,T,,13.0
8561,Family Game Night 4: The Game Show,Wii,2011.0,Misc,Electronic Arts,0.12,0.03,0.0,0.01,0.16,0.0,0.0,tbd,0.0,Electronic Arts,E,,6.0
8563,Robots,GC,2005.0,Action,Vivendi Games,0.12,0.03,0.0,0.0,0.16,56.0,4.0,tbd,0.0,Eurocom Entertainment Software,E,,6.0
8565,The King of Fighters XII,PS3,2009.0,Fighting,Ignition Entertainment,0.11,0.01,0.0034996871845748984,0.01,0.16,57.0,48.0,5.3,46.0,SNK Playmore,T,5.3,13.0
8566,Tak: Mojo Mistake,DS,2008.0,Action,THQ,0.15,0.0,0.0,0.01,0.16,0.0,0.0,tbd,0.0,THQ,E,,6.0
8567,Lego Star Wars: The Force Awakens,PS3,2016.0,Action,Warner Bros. Interactive Entertainment,0.04,0.1,0.0,0.03,0.16,0.0,0.0,tbd,0.0,TT Games,E10+,,10.0
8568,Dungeon Siege: Throne of Agony,PSP,2006.0,Role-Playing,Take-Two Interactive,0.13,0.02,0.0,0.02,0.16,74.0,32.0,8.1,21.0,SuperVillain Studios,T,8.1,13.0
8569,Rio,DS,2011.0,Misc,THQ,0.12,0.03,0.0,0.01,0.16,59.0,5.0,tbd,0.0,THQ,E,,6.0
8571,Finding Nemo: Escape to the Big Blue,DS,2006.0,Action,THQ,0.12,0.03,0.0,0.01,0.16,66.0,5.0,tbd,0.0,Altron,E,,6.0
8573,Grease Dance,X360,2011.0,Misc,505 Games,0.11,0.03,0.0,0.01,0.16,0.0,0.0,tbd,0.0,505 Games,T,,13.0
8574,Culdcept SAGA,X360,2006.0,Role-Playing,Namco Bandai Games,0.12,0.0,0.0034996871845748984,0.01,0.16,75.0,33.0,8.7,49.0,"Omiya Soft, Jamsworks",T,8.7,13.0
8575,The Wild Thornberrys: Chimp Chase,GBA,2001.0,Action,THQ,0.11,0.04,0.0,0.0,0.16,0.0,0.0,tbd,0.0,Helixe,E,,6.0
